index	chrom	start	end	strand	contains_unk	Adipose|ATAC|None	Adipose|E10|None	Adipose|E11|None	Adipose|E12|None	Adipose|E13|None	Adipose|E14|None	Adipose|E15|None	Adipose|E1|None	Adipose|E2|None	Adipose|E3|None	Adipose|E4|None	Adipose|E5|None	Adipose|E6|None	Adipose|E7|None
6383	chr9	97984088	97984089	.	False	9.84e-01	8.89e-06	6.24e-05	4.10e-03	8.89e-05	1.01e-04	6.38e-04	8.62e-01	1.86e-03	1.08e-01	1.14e-01	3.50e-03	2.88e-05	1.56e-05
6384	chr9	78168691	78168692	.	False	1.18e-02	1.10e-01	2.96e-02	9.64e-04	2.03e-02	1.67e-01	4.73e-01	5.60e-04	3.50e-03	5.21e-03	1.73e-03	8.07e-03	1.81e-02	3.17e-02
6385	chr9	23555750	23555751	.	False	6.06e-02	1.23e-01	6.56e-02	5.03e-03	6.79e-02	1.41e-01	1.86e-01	1.42e-03	7.73e-03	3.70e-02	8.29e-03	9.88e-03	7.41e-02	7.29e-02
6386	chr9	107585751	107585752	.	False	2.63e-02	9.71e-02	5.43e-02	9.24e-03	1.21e-01	1.74e-01	2.68e-01	1.04e-03	6.03e-03	1.53e-02	6.77e-03	9.55e-03	2.31e-02	4.33e-02
6387	chr9	132072715	132072716	.	False	4.10e-03	6.35e-02	2.78e-02	7.69e-04	2.89e-02	1.88e-01	6.14e-01	2.84e-04	1.46e-03	1.80e-03	1.06e-03	9.11e-03	5.10e-03	1.17e-02
6388	chr9	33759782	33759783	.	False	5.31e-02	6.88e-02	4.99e-02	2.25e-03	4.54e-02	1.91e-01	3.75e-01	1.19e-03	2.15e-03	7.91e-03	6.12e-03	9.77e-03	9.95e-03	2.92e-02
6389	chr9	117094385	117094386	.	False	4.20e-02	1.04e-01	3.79e-02	7.26e-03	8.71e-02	2.81e-01	3.29e-01	8.99e-04	4.79e-03	9.87e-03	3.75e-03	4.09e-03	2.90e-02	3.82e-02
6390	chr1	177611851	177611852	.	False	4.69e-03	5.81e-02	1.40e-02	7.85e-04	1.32e-02	1.43e-01	5.97e-01	3.25e-04	1.93e-03	1.79e-03	7.44e-04	5.06e-03	4.31e-03	6.83e-03
6391	chr9	133352038	133352039	.	False	4.18e-01	6.17e-02	2.25e-01	1.93e-02	5.18e-02	5.23e-02	2.15e-01	1.76e-03	3.14e-03	5.57e-02	3.45e-02	1.76e-02	6.23e-02	2.36e-01
6392	chr9	19650002	19650003	.	False	4.66e-02	1.10e-01	3.36e-02	7.00e-04	1.00e-02	9.44e-02	5.12e-01	1.18e-03	4.80e-03	7.72e-03	2.94e-03	1.60e-02	1.03e-02	3.84e-02
6393	chr9	75365023	75365024	.	False	3.32e-03	3.49e-02	1.02e-02	8.96e-04	1.40e-02	1.95e-01	6.47e-01	7.58e-04	3.48e-03	2.71e-03	2.13e-03	9.42e-03	1.03e-03	1.99e-03
6394	chr9	126669956	126669957	.	False	1.28e-02	4.22e-02	1.23e-01	3.31e-02	3.33e-01	9.35e-02	1.77e-01	2.35e-04	2.31e-03	9.94e-03	6.47e-03	5.42e-03	1.74e-02	4.35e-02
6395	chr1	171766273	171766274	.	False	1.51e-03	3.03e-02	3.07e-03	2.20e-04	5.96e-03	1.17e-01	7.30e-01	7.90e-04	3.22e-03	1.45e-03	9.26e-04	1.34e-02	4.72e-04	1.02e-03
6396	chr9	75739247	75739248	.	False	4.70e-03	4.29e-02	1.17e-02	8.73e-04	1.86e-02	2.09e-01	6.53e-01	3.09e-04	2.03e-03	1.87e-03	1.21e-03	5.09e-03	2.36e-03	3.45e-03
6397	chr9	13246775	13246776	.	False	5.58e-04	3.28e-02	1.62e-03	1.10e-04	1.86e-03	1.11e-01	8.37e-01	1.16e-04	1.16e-03	1.58e-04	1.57e-04	1.95e-03	4.05e-04	5.68e-04
6398	chr1	170983627	170983628	.	False	4.53e-03	5.24e-02	5.13e-03	8.65e-04	5.20e-03	8.46e-02	6.33e-01	4.80e-03	3.02e-02	4.51e-03	2.41e-03	1.42e-02	1.42e-03	2.14e-03
6399	chr1	206442602	206442603	.	False	2.02e-03	6.43e-02	3.25e-02	2.29e-03	1.83e-01	2.94e-01	3.82e-01	1.35e-04	6.23e-04	6.22e-04	1.06e-03	3.93e-03	2.71e-03	8.38e-03
6400	chr9	76300037	76300038	.	False	1.15e-02	1.20e-01	2.93e-02	4.71e-04	1.17e-02	1.54e-01	5.34e-01	3.79e-04	4.41e-03	3.80e-03	1.26e-03	6.00e-03	1.14e-02	1.69e-02
6401	chr9	126010096	126010097	.	False	1.38e-03	3.59e-02	1.34e-02	7.21e-04	5.78e-02	3.53e-01	4.95e-01	1.36e-04	3.53e-04	2.74e-04	4.47e-04	2.61e-03	1.41e-03	2.65e-03
6402	chr9	3295833	3295834	.	False	5.82e-04	2.16e-02	1.10e-03	1.85e-04	1.65e-03	1.00e-01	8.52e-01	3.94e-04	1.64e-03	1.83e-04	4.54e-04	3.69e-03	2.35e-04	4.23e-04
6403	chr9	78218742	78218743	.	False	5.85e-02	7.31e-02	1.02e-01	1.98e-02	1.50e-01	1.38e-01	2.85e-01	1.36e-03	4.89e-03	2.81e-02	1.96e-02	1.64e-02	1.41e-02	5.26e-02
6404	chr9	100019888	100019889	.	False	6.07e-04	2.05e-02	2.05e-03	8.12e-05	4.21e-03	2.06e-01	7.59e-01	2.34e-04	6.27e-04	1.69e-04	1.11e-04	3.55e-03	4.00e-04	4.73e-04
6405	chr9	12796724	12796725	.	False	3.56e-03	8.94e-02	6.28e-03	4.60e-04	4.95e-03	1.58e-01	6.39e-01	4.96e-04	2.94e-03	8.44e-04	1.07e-03	6.15e-03	1.15e-03	3.70e-03
6406	chr1	184810070	184810071	.	False	7.40e-04	2.22e-02	3.24e-03	1.63e-04	5.85e-03	1.77e-01	7.84e-01	1.23e-04	4.95e-04	2.20e-04	2.64e-04	2.18e-03	4.44e-04	9.55e-04
6407	chr9	7660796	7660797	.	False	1.72e-03	7.01e-02	1.13e-02	2.86e-04	1.16e-02	1.86e-01	6.73e-01	2.28e-04	2.48e-03	1.15e-03	4.50e-04	5.22e-03	2.22e-03	4.07e-03
6408	chr9	18721072	18721073	.	False	1.47e-01	1.45e-01	8.48e-02	2.34e-03	2.47e-02	9.67e-02	2.32e-01	1.09e-03	5.22e-03	2.09e-02	7.02e-03	1.27e-02	7.48e-02	1.03e-01
6409	chr1	178287442	178287443	.	False	2.24e-03	6.60e-02	1.68e-02	3.72e-04	2.30e-02	2.27e-01	6.92e-01	2.23e-04	1.03e-03	5.98e-04	7.53e-04	4.81e-03	1.44e-03	5.50e-03
6410	chr9	26598691	26598692	.	False	2.44e-03	3.94e-02	3.81e-03	1.86e-04	1.43e-03	9.16e-02	7.61e-01	2.79e-04	1.10e-03	6.00e-04	3.26e-04	4.30e-03	1.48e-03	1.80e-03
6411	chr1	185871342	185871343	.	False	5.75e-02	1.71e-01	4.03e-02	1.27e-03	1.14e-02	9.28e-02	3.62e-01	8.17e-04	6.58e-03	1.22e-02	3.49e-03	1.09e-02	3.94e-02	4.51e-02
6412	chr9	129320038	129320039	.	False	7.89e-02	1.95e-02	5.90e-02	1.50e-01	1.46e-01	1.62e-02	4.44e-02	5.78e-03	1.68e-02	3.31e-01	5.66e-02	1.28e-02	4.16e-02	5.04e-02
6413	chr9	78532733	78532734	.	False	7.11e-03	8.00e-02	2.58e-02	3.31e-03	8.32e-02	2.69e-01	4.36e-01	4.20e-04	2.60e-03	6.91e-03	3.07e-03	1.22e-02	6.84e-03	1.29e-02
6414	chr9	121548428	121548429	.	False	2.14e-03	5.38e-02	1.06e-02	1.57e-03	7.03e-02	3.18e-01	5.43e-01	3.86e-04	1.64e-03	1.57e-03	2.79e-03	8.41e-03	1.51e-03	3.18e-03
6415	chr9	136316675	136316676	.	False	5.29e-03	9.63e-03	5.05e-02	4.01e-03	7.88e-02	1.42e-01	5.81e-01	2.93e-04	6.38e-04	1.52e-03	7.28e-03	8.37e-03	7.15e-04	7.41e-03
6416	chr9	133030322	133030323	.	False	9.25e-01	3.41e-04	1.52e-03	5.30e-02	2.63e-03	1.55e-03	6.77e-03	6.90e-01	1.32e-02	2.61e-01	5.64e-02	7.64e-03	3.72e-04	3.25e-04
6417	chr1	206821923	206821924	.	False	1.81e-01	4.90e-02	5.69e-02	4.09e-02	1.13e-01	5.56e-02	1.04e-01	3.75e-03	8.46e-03	1.78e-01	1.63e-02	8.38e-03	4.92e-02	6.70e-02
6418	chr9	10407089	10407090	.	False	4.49e-04	9.81e-03	1.25e-03	3.12e-04	4.43e-03	1.55e-01	8.19e-01	3.14e-04	7.20e-04	2.62e-04	3.77e-04	1.90e-03	1.75e-04	2.65e-04
6419	chr9	35094698	35094699	.	False	7.78e-03	7.10e-02	4.57e-02	2.62e-03	7.61e-02	1.79e-01	4.18e-01	3.95e-04	3.21e-03	6.50e-03	2.04e-03	8.95e-03	1.56e-02	2.39e-02
6420	chr9	21858009	21858010	.	False	2.99e-04	1.31e-02	1.64e-03	9.61e-05	2.39e-03	1.85e-01	8.27e-01	1.94e-04	4.21e-04	8.62e-05	1.29e-04	3.13e-03	1.46e-04	2.77e-04
6421	chr9	106806694	106806695	.	False	2.14e-03	1.45e-02	4.80e-03	1.26e-04	2.09e-03	1.78e-01	7.83e-01	2.67e-04	2.83e-04	1.66e-04	2.38e-04	6.16e-03	5.64e-04	1.29e-03
6422	chr9	121073234	121073235	.	False	2.38e-01	9.98e-02	4.29e-02	1.51e-02	3.34e-02	7.97e-02	1.55e-01	1.24e-02	3.12e-02	1.56e-01	5.19e-02	3.21e-02	4.98e-02	8.95e-02
6423	chr1	206554631	206554632	.	False	4.48e-02	9.35e-02	6.48e-02	3.10e-03	3.13e-02	1.40e-01	3.45e-01	4.64e-04	2.79e-03	7.73e-03	1.65e-03	5.13e-03	3.61e-02	3.62e-02
6424	chr9	392589	392590	.	False	1.04e-02	9.39e-02	4.24e-02	1.46e-03	3.99e-02	2.22e-01	4.84e-01	2.53e-04	1.48e-03	1.90e-03	8.25e-04	5.38e-03	1.44e-02	2.25e-02
6425	chr1	180245632	180245633	.	False	6.83e-03	6.36e-02	9.52e-02	8.52e-03	2.46e-01	1.58e-01	3.61e-01	1.29e-04	1.14e-03	2.64e-03	2.45e-03	4.08e-03	9.98e-03	3.07e-02
6426	chr1	213769200	213769201	.	False	1.77e-03	3.85e-02	7.61e-03	1.39e-03	3.65e-02	2.33e-01	4.91e-01	8.83e-04	3.28e-03	3.28e-03	1.33e-03	7.56e-03	1.19e-03	2.29e-03
6427	chr9	69145757	69145758	.	False	1.08e-02	7.70e-02	1.68e-02	5.63e-03	2.71e-02	1.22e-01	5.65e-01	3.05e-03	2.82e-02	4.31e-02	1.03e-02	4.13e-02	4.06e-03	1.02e-02
6428	chr9	103782007	103782008	.	False	4.72e-04	1.86e-02	2.25e-03	1.12e-04	3.80e-03	1.03e-01	8.63e-01	1.90e-04	7.20e-04	2.62e-04	1.75e-04	2.20e-03	2.93e-04	5.01e-04
6429	chr9	106528894	106528895	.	False	1.78e-02	1.10e-01	1.82e-02	1.03e-03	5.89e-03	6.99e-02	5.13e-01	1.86e-03	1.96e-02	2.19e-02	3.31e-03	1.59e-02	9.39e-03	1.36e-02
6430	chr9	104288510	104288511	.	False	1.70e-02	5.57e-02	3.82e-02	1.16e-03	2.00e-02	1.64e-01	6.25e-01	4.20e-04	1.36e-03	2.26e-03	1.14e-03	8.15e-03	5.34e-03	1.59e-02
6431	chr1	191146977	191146978	.	False	7.16e-03	3.85e-02	9.59e-03	8.04e-04	1.30e-02	1.46e-01	6.93e-01	4.80e-04	7.79e-04	5.29e-04	8.38e-04	5.22e-03	1.90e-03	6.91e-03
6432	chr9	4792553	4792554	.	False	9.59e-01	2.37e-04	1.75e-03	4.58e-02	1.43e-03	1.46e-03	7.82e-03	1.15e-01	8.17e-03	6.08e-01	1.71e-01	1.25e-02	6.83e-04	1.22e-03
6433	chr1	177398330	177398331	.	False	1.83e-02	5.01e-02	2.77e-02	8.90e-04	1.43e-02	1.50e-01	6.52e-01	3.12e-04	1.41e-03	2.07e-03	1.28e-03	4.73e-03	5.63e-03	1.37e-02
6434	chr9	97424987	97424988	.	False	1.02e-03	6.20e-02	3.74e-03	1.88e-04	2.96e-03	1.82e-01	7.31e-01	5.62e-04	2.70e-03	3.32e-04	5.29e-04	1.15e-02	3.57e-04	1.63e-03
6435	chr9	103345692	103345693	.	False	1.78e-03	2.36e-02	7.08e-03	3.49e-04	1.36e-02	1.75e-01	7.33e-01	1.33e-04	4.19e-04	2.98e-04	2.68e-04	2.55e-03	1.18e-03	2.32e-03
6436	chr9	1054465	1054466	.	False	2.25e-02	9.70e-02	1.19e-02	3.06e-02	9.12e-02	1.24e-01	2.80e-01	2.11e-02	1.50e-01	1.02e-01	3.35e-02	8.02e-02	8.15e-03	8.74e-03
6437	chr9	76800578	76800579	.	False	5.36e-04	2.83e-02	3.25e-03	7.21e-04	2.91e-02	2.98e-01	6.46e-01	2.51e-04	9.18e-04	3.53e-04	6.11e-04	4.00e-03	4.06e-04	8.01e-04
6438	chr9	69578719	69578720	.	False	6.51e-03	1.07e-01	2.84e-02	1.68e-03	6.88e-02	2.43e-01	4.55e-01	1.96e-04	1.39e-03	1.31e-03	8.52e-04	5.67e-03	9.14e-03	1.37e-02
6439	chr9	13467629	13467630	.	False	1.18e-02	1.00e-01	1.45e-02	4.86e-04	4.70e-03	1.13e-01	7.23e-01	6.69e-04	6.39e-03	2.43e-03	1.03e-03	5.00e-03	7.64e-03	1.19e-02
6440	chr9	111570167	111570168	.	False	3.39e-02	8.80e-02	6.17e-02	6.27e-03	7.88e-02	1.67e-01	4.43e-01	7.87e-04	2.90e-03	1.02e-02	6.14e-03	1.72e-02	1.29e-02	3.59e-02
6441	chr9	102978120	102978121	.	False	2.26e-04	5.75e-03	4.11e-04	8.28e-05	6.60e-04	8.51e-02	9.27e-01	1.89e-04	5.43e-04	6.46e-05	1.76e-04	2.00e-03	7.87e-05	1.02e-04
6442	chr9	13220888	13220889	.	False	1.68e-03	9.14e-02	2.31e-03	1.54e-04	1.50e-03	4.18e-02	7.39e-01	8.37e-04	1.20e-02	1.74e-03	1.29e-03	1.81e-02	3.74e-04	2.10e-03
6443	chr9	123432089	123432090	.	False	4.83e-02	7.44e-02	1.21e-01	2.45e-02	1.88e-01	7.42e-02	2.01e-01	7.14e-04	5.09e-03	3.15e-02	1.59e-02	9.13e-03	5.19e-02	9.97e-02
6444	chr1	176319730	176319731	.	False	4.84e-03	5.75e-02	1.12e-02	6.64e-04	5.66e-03	1.65e-01	7.73e-01	1.00e-03	2.27e-03	1.66e-03	1.37e-03	7.87e-03	2.08e-03	5.91e-03
6445	chr9	117409553	117409554	.	False	5.98e-02	6.83e-02	8.94e-02	7.62e-03	7.75e-02	1.59e-01	3.76e-01	1.08e-03	2.80e-03	1.07e-02	5.90e-03	9.69e-03	1.79e-02	4.64e-02
6446	chr9	108973198	108973199	.	False	1.00e-02	8.79e-02	3.31e-02	7.11e-04	1.60e-02	1.29e-01	6.19e-01	3.98e-04	3.09e-03	2.53e-03	1.78e-03	1.25e-02	5.39e-03	1.49e-02
6447	chr1	184974501	184974502	.	False	4.95e-01	3.23e-03	1.13e-02	5.67e-01	3.55e-02	4.69e-03	1.80e-02	3.37e-02	9.03e-03	2.94e-01	1.69e-01	1.85e-02	2.03e-03	3.70e-03
6448	chr9	123615604	123615605	.	False	4.30e-02	9.81e-02	1.39e-01	4.69e-03	9.56e-02	1.61e-01	3.40e-01	4.63e-04	2.65e-03	6.38e-03	3.74e-03	9.64e-03	2.61e-02	6.04e-02
6449	chr1	210500839	210500840	.	False	3.57e-02	8.56e-02	6.85e-02	3.23e-03	7.36e-02	2.20e-01	4.35e-01	3.59e-04	1.99e-03	4.23e-03	2.18e-03	6.98e-03	1.88e-02	4.05e-02
6450	chr9	108388519	108388520	.	False	3.26e-04	9.26e-03	7.92e-04	2.79e-04	2.90e-03	2.65e-01	7.43e-01	4.12e-04	6.72e-04	1.46e-04	3.75e-04	4.47e-03	1.34e-04	1.43e-04
6451	chr9	19331160	19331161	.	False	1.65e-03	3.81e-02	1.01e-02	1.88e-04	8.40e-03	1.61e-01	7.65e-01	8.94e-05	4.28e-04	2.60e-04	2.72e-04	5.56e-03	1.35e-03	2.19e-03
6452	chr9	12549084	12549085	.	False	3.63e-02	6.46e-02	5.29e-02	2.85e-03	3.31e-02	1.50e-01	5.03e-01	2.11e-03	4.87e-03	9.98e-03	6.75e-03	1.78e-02	6.53e-03	3.28e-02
6453	chr1	214123471	214123472	.	False	6.43e-01	1.29e-01	1.58e-01	8.90e-03	8.99e-03	4.48e-02	8.46e-02	1.31e-02	2.11e-02	1.10e-01	6.64e-02	3.83e-02	2.78e-01	3.35e-01
6454	chr1	181901759	181901760	.	False	1.13e-02	9.32e-02	4.05e-02	1.49e-03	3.07e-02	2.08e-01	5.67e-01	2.04e-04	1.03e-03	9.06e-04	9.96e-04	5.93e-03	6.79e-03	1.47e-02
6455	chr9	110078513	110078514	.	False	8.70e-03	1.31e-01	1.27e-02	6.40e-04	8.61e-03	1.39e-01	5.71e-01	6.59e-04	5.37e-03	2.32e-03	1.15e-03	6.49e-03	1.00e-02	9.18e-03
6456	chr1	177414453	177414454	.	False	4.05e-02	8.81e-02	3.29e-02	1.36e-03	1.81e-02	2.10e-01	5.05e-01	5.00e-04	2.66e-03	3.70e-03	1.57e-03	5.16e-03	1.26e-02	2.98e-02
6457	chr1	203721108	203721109	.	False	1.14e-02	7.96e-02	7.71e-02	7.81e-03	1.80e-01	1.59e-01	3.86e-01	3.40e-04	3.98e-03	8.36e-03	4.84e-03	6.39e-03	1.71e-02	3.63e-02
6458	chr1	183229766	183229767	.	False	8.75e-03	7.95e-02	3.70e-02	1.28e-03	2.91e-02	1.52e-01	6.11e-01	1.63e-04	1.44e-03	1.85e-03	1.58e-03	8.33e-03	5.48e-03	1.34e-02
6459	chr9	11087995	11087996	.	False	7.20e-04	5.41e-02	1.90e-03	9.70e-05	1.70e-03	8.68e-02	8.49e-01	3.05e-04	2.69e-03	2.80e-04	2.24e-04	3.08e-03	4.84e-04	8.11e-04
6460	chr9	127398131	127398132	.	False	7.24e-01	1.53e-03	9.70e-03	2.23e-01	6.80e-03	3.17e-03	1.22e-02	5.04e-02	6.61e-03	4.62e-01	1.50e-01	1.40e-02	3.28e-03	8.80e-03
6461	chr9	74324750	74324751	.	False	1.12e-03	7.55e-02	5.41e-03	1.39e-04	2.16e-03	7.06e-02	8.04e-01	2.09e-04	2.05e-03	4.77e-04	2.80e-04	3.06e-03	1.66e-03	2.68e-03
6462	chr9	77750850	77750851	.	False	7.32e-03	6.48e-02	1.85e-02	5.32e-04	8.35e-03	1.79e-01	6.84e-01	2.65e-04	1.67e-03	1.27e-03	6.36e-04	3.35e-03	4.94e-03	6.83e-03
6463	chr9	111701458	111701459	.	False	1.29e-03	7.63e-02	2.34e-03	3.12e-04	4.57e-03	9.55e-02	7.32e-01	5.78e-04	8.24e-03	9.10e-04	9.06e-04	9.35e-03	8.65e-04	1.79e-03
6464	chr9	132802609	132802610	.	False	1.33e-01	5.64e-02	9.49e-02	5.42e-02	1.72e-01	6.80e-02	1.19e-01	8.03e-04	3.66e-03	6.72e-02	1.48e-02	6.97e-03	6.04e-02	1.00e-01
6465	chr9	20197984	20197985	.	False	3.71e-02	1.43e-01	3.92e-02	3.33e-03	5.15e-02	1.66e-01	3.24e-01	5.77e-04	5.30e-03	1.29e-02	3.22e-03	1.21e-02	3.08e-02	4.36e-02
6466	chr9	10749833	10749834	.	False	1.99e-03	2.33e-02	3.44e-03	4.34e-04	5.43e-03	1.60e-01	7.77e-01	3.33e-04	1.02e-03	4.51e-04	6.17e-04	3.17e-03	7.29e-04	1.17e-03
6467	chr9	8458810	8458811	.	False	1.13e-03	3.88e-02	5.53e-03	6.77e-04	1.43e-02	1.81e-01	7.14e-01	2.55e-04	1.56e-03	9.00e-04	6.24e-04	3.34e-03	1.08e-03	2.08e-03
6468	chr9	69027386	69027387	.	False	3.23e-02	7.02e-02	1.08e-01	3.86e-03	1.03e-01	2.23e-01	3.92e-01	2.49e-04	1.14e-03	2.59e-03	1.93e-03	5.73e-03	2.33e-02	3.82e-02
6469	chr9	129619171	129619172	.	False	9.46e-04	2.82e-02	9.49e-03	2.12e-03	1.17e-01	4.36e-01	3.28e-01	2.55e-04	8.85e-04	1.57e-03	2.91e-03	6.96e-03	4.94e-04	1.75e-03
6470	chr9	27286776	27286777	.	False	3.26e-02	8.91e-02	3.06e-02	2.08e-03	1.88e-02	1.20e-01	5.49e-01	1.75e-03	9.57e-03	7.75e-03	5.02e-03	1.41e-02	1.08e-02	2.22e-02
6471	chr1	185749264	185749265	.	False	4.11e-03	7.48e-02	2.26e-02	1.02e-03	3.23e-02	1.97e-01	5.46e-01	3.39e-04	2.82e-03	2.51e-03	1.37e-03	7.27e-03	5.46e-03	1.06e-02
6472	chr9	83102584	83102585	.	False	1.36e-02	7.17e-02	6.85e-02	6.26e-03	8.35e-02	1.68e-01	4.57e-01	6.08e-04	3.46e-03	1.08e-02	5.00e-03	1.51e-02	1.35e-02	2.49e-02
6473	chr9	115155532	115155533	.	False	3.03e-02	9.40e-02	5.30e-02	1.24e-02	1.16e-01	1.62e-01	2.84e-01	6.62e-04	6.62e-03	2.91e-02	7.50e-03	1.51e-02	3.15e-02	4.90e-02
6474	chr1	186450006	186450007	.	False	1.11e-03	1.96e-02	2.59e-03	1.35e-04	2.82e-03	9.98e-02	8.49e-01	1.26e-04	4.67e-04	1.49e-04	3.02e-04	1.13e-03	3.72e-04	7.09e-04
6475	chr1	213679250	213679251	.	False	4.44e-02	1.07e-01	5.45e-02	3.71e-03	5.36e-02	1.57e-01	3.04e-01	6.02e-04	4.87e-03	1.66e-02	4.06e-03	7.21e-03	3.81e-02	5.05e-02
6476	chr9	110944174	110944175	.	False	7.95e-03	1.03e-01	1.62e-02	6.68e-04	1.03e-02	8.79e-02	6.49e-01	4.70e-04	5.40e-03	5.47e-03	2.47e-03	1.14e-02	5.56e-03	1.41e-02
6477	chr1	211823587	211823588	.	False	3.38e-03	6.86e-02	2.20e-02	1.08e-03	2.45e-02	1.40e-01	6.04e-01	2.48e-04	2.05e-03	2.16e-03	1.10e-03	6.29e-03	3.20e-03	9.68e-03
6478	chr9	4575010	4575011	.	False	1.57e-01	1.02e-01	7.75e-02	5.26e-03	3.31e-02	9.85e-02	2.86e-01	8.70e-04	3.50e-03	2.23e-02	4.81e-03	7.33e-03	5.76e-02	1.16e-01
6479	chr1	215495900	215495901	.	False	3.24e-04	1.15e-02	7.32e-04	7.33e-05	7.70e-04	6.29e-02	9.35e-01	1.64e-04	5.42e-04	8.79e-05	1.33e-04	1.09e-03	1.25e-04	1.70e-04
6480	chr9	21747951	21747952	.	False	1.26e-03	3.90e-02	7.23e-03	1.30e-04	3.31e-03	1.11e-01	8.31e-01	2.88e-04	1.33e-03	1.11e-03	3.74e-04	9.56e-03	8.21e-04	2.02e-03
6481	chr9	107114845	107114846	.	False	4.98e-02	1.27e-01	2.96e-02	1.27e-03	1.44e-02	1.58e-01	3.63e-01	1.37e-03	1.12e-02	3.56e-02	6.89e-03	2.11e-02	3.59e-02	3.44e-02
6482	chr1	203017843	203017844	.	False	6.61e-02	1.29e-01	8.26e-02	2.06e-03	1.93e-02	7.64e-02	3.56e-01	9.58e-04	9.35e-03	2.97e-02	5.52e-03	2.12e-02	4.19e-02	8.50e-02
6483	chr9	26023779	26023780	.	False	9.67e-04	3.90e-02	3.31e-03	2.35e-04	5.33e-03	1.28e-01	7.84e-01	3.52e-04	2.04e-03	7.14e-04	4.82e-04	3.89e-03	5.60e-04	1.04e-03
6484	chr1	208588412	208588413	.	False	2.70e-03	3.43e-02	2.61e-02	3.79e-04	2.19e-02	2.33e-01	6.40e-01	2.07e-04	6.77e-04	5.25e-04	4.85e-04	7.56e-03	1.89e-03	4.77e-03
6485	chr9	102395231	102395232	.	False	1.66e-03	3.80e-02	1.11e-02	1.79e-04	6.68e-03	1.87e-01	7.50e-01	1.28e-04	4.79e-04	3.24e-04	1.57e-04	4.50e-03	2.54e-03	3.31e-03
6486	chr1	185825943	185825944	.	False	1.28e-03	7.01e-02	4.38e-03	4.45e-04	7.09e-03	1.19e-01	7.22e-01	5.85e-04	6.47e-03	1.02e-03	7.79e-04	5.29e-03	1.39e-03	3.13e-03
6487	chr9	108171100	108171101	.	False	9.74e-04	2.35e-02	3.86e-03	2.15e-04	6.22e-03	1.57e-01	7.71e-01	1.84e-04	5.54e-04	2.47e-04	3.11e-04	2.12e-03	4.28e-04	1.06e-03
6488	chr9	113005650	113005651	.	False	1.29e-02	1.31e-01	1.60e-02	8.05e-04	9.69e-03	1.28e-01	6.06e-01	1.34e-03	8.89e-03	6.04e-03	3.83e-03	1.15e-02	7.65e-03	1.33e-02
6489	chr1	180791132	180791133	.	False	8.39e-04	2.90e-02	3.34e-03	1.05e-04	2.75e-03	1.56e-01	8.12e-01	7.61e-05	3.62e-04	1.46e-04	1.28e-04	3.88e-03	4.59e-04	9.48e-04
6490	chr1	212801910	212801911	.	False	1.49e-03	4.67e-02	6.16e-03	2.55e-04	5.47e-03	1.31e-01	7.31e-01	3.53e-04	1.22e-03	5.60e-04	3.73e-04	4.73e-03	1.40e-03	2.61e-03
6491	chr1	213820683	213820684	.	False	1.21e-01	6.25e-02	9.82e-02	1.39e-02	9.18e-02	1.13e-01	1.83e-01	1.44e-03	3.84e-03	3.89e-02	1.15e-02	5.86e-03	8.04e-02	9.43e-02
6492	chr9	99792843	99792844	.	False	6.80e-04	1.41e-02	1.28e-03	2.04e-04	2.61e-03	2.09e-01	7.50e-01	4.62e-04	8.83e-04	2.24e-04	3.63e-04	8.39e-03	1.31e-04	2.43e-04
6493	chr9	128635442	128635443	.	False	6.37e-01	1.59e-02	2.35e-01	8.13e-02	5.41e-02	1.08e-02	4.26e-02	4.37e-03	1.00e-03	1.57e-01	4.36e-02	6.77e-03	2.12e-01	3.62e-01
6494	chr9	19936949	19936950	.	False	5.25e-03	9.14e-02	1.49e-02	7.73e-04	1.59e-02	1.77e-01	6.23e-01	3.07e-04	2.13e-03	1.51e-03	6.27e-04	3.77e-03	4.55e-03	9.00e-03
6495	chr9	354817	354818	.	False	5.81e-02	8.62e-02	7.45e-02	3.59e-03	3.94e-02	1.52e-01	4.71e-01	6.62e-04	2.42e-03	1.02e-02	4.82e-03	8.46e-03	1.84e-02	4.72e-02
6496	chr1	206311600	206311601	.	False	1.84e-03	6.78e-02	1.28e-02	2.90e-04	1.30e-02	1.50e-01	6.67e-01	2.56e-04	1.67e-03	8.89e-04	5.79e-04	8.59e-03	2.87e-03	6.18e-03
6497	chr9	11427038	11427039	.	False	1.19e-03	6.63e-02	9.79e-03	2.46e-04	1.10e-02	1.66e-01	6.97e-01	1.83e-04	8.78e-04	3.94e-04	4.15e-04	5.63e-03	1.42e-03	2.24e-03
6498	chr9	124887981	124887982	.	False	7.97e-02	7.19e-02	9.22e-02	2.22e-02	1.46e-01	7.94e-02	2.07e-01	8.81e-04	3.47e-03	2.38e-02	9.84e-03	7.08e-03	3.60e-02	8.30e-02
6499	chr9	79925484	79925485	.	False	6.89e-03	5.70e-02	2.22e-02	4.96e-04	9.76e-03	1.49e-01	7.40e-01	2.10e-04	1.43e-03	1.06e-03	6.17e-04	5.04e-03	2.94e-03	9.54e-03
6500	chr9	120545970	120545971	.	False	8.93e-03	8.72e-02	3.09e-02	1.10e-03	3.71e-02	1.89e-01	5.52e-01	3.15e-04	2.11e-03	2.02e-03	1.05e-03	8.13e-03	1.07e-02	2.19e-02
